Province,City,MPG_ALL,MPG_HDT,MPG_MDT,MPG_LDT,MPG_Mpv,MPG_Car,MPG_Other,AvgMilesPerVehicle_All,AvgMilesPerVehicle_HDT,AvgMilesPerVehicle_MDT,AvgMilesPerVehicle_LDT,AvgMilesPerVehicle_Mpv,AvgMilesPerVehicle_Car,AvgMilesPerVehicle_Other,GeographyCentroid
Quebec,Adstock,9.33,6,7.69,15.54,16.97,41.69,5.97,143.82,127.82,92.17,112.9,337.7,143.33,120.54,POINT(-71.1325263602003 46.0475127907305)
Quebec,Albanel,7.25,5.43,10.2,13.96,12.88,,6.82,367.82,474,122.51,109.13,438.91,,116.63,POINT(-72.396708559448 48.9137159049478)
Quebec,Alleyn-et-Cawood,8.82,5.11,11.4,17.14,12.76,,6.18,43.93,58.45,34.55,26.18,32.37,,28.08,POINT(-76.2366939724804 45.9113708018764)
Quebec,Alma,9.67,5.81,10.25,12.76,15.15,47.21,8.83,419.96,336.83,405.66,554.63,975.68,196.21,241.08,POINT(-71.6824887809893 48.5921049602084)
Quebec,Amherst,9.92,5.39,10.91,16.11,18.88,47.97,8.71,84.05,122.25,27.03,67.09,59.43,16.68,68.89,POINT(-74.7987055721801 46.0532244590652)
Quebec,Amos,8.11,5.69,9.3,14.08,15.8,24.86,6.94,341.21,323.77,232.27,273.87,608.6,264.53,371.73,POINT(-78.0084235708493 48.6158670709766)
Quebec,Amqui,8.99,6.01,8.14,14.61,16.24,37.33,7.08,128.26,108.55,171.49,133.35,405.73,19.34,54.91,POINT(-67.4369034949791 48.4779809176902)
Quebec,Ange-Gardien,8.75,6.41,10.8,16.25,21.11,40.09,6.24,131.2,148.38,59.66,90.04,108.43,84.96,120.36,POINT(-72.9074947279861 45.3415037465054)
Quebec,Angliers,9.28,6.56,,15.05,10.34,,5.6,34.09,25.6,,20.96,178.15,,20.59,POINT(-79.1308294585663 47.5630818106716)
Quebec,Armagh,10.9,5.64,11.92,14.59,18.84,,7.43,80.71,62.27,85.41,106.42,132.22,,42.81,POINT(-70.5756754044042 46.746108091155)
Quebec,Arundel,11.73,7.27,10.91,15.78,16.39,37.16,7.4,41.49,36.82,35.04,60.78,18.11,11,43.65,POINT(-74.6099135910022 45.9794551717226)
Quebec,Asbestos,11.5,6.28,10.94,16.49,14.46,36.34,7.39,38.11,23.08,29.47,72.79,97.24,52.12,14.98,POINT(-71.9461281837464 45.7727558758148)
Quebec,Ascot Corner,7.98,5.95,11.44,15.67,18.09,36.43,5.75,87.37,84.32,47.66,84.83,140.22,79.39,91.21,POINT(-71.7614816477149 45.4523957260407)
Quebec,Aston-Jonction,10.79,7.33,10.87,12.43,14.3,,10.52,56.51,33.34,99.58,91.46,52.73,,70.38,POINT(-72.2333180135084 46.1687371736445)
Quebec,Auclair,9.11,5.26,,15.32,20.19,,,57.34,53.15,,20.81,118.33,,,POINT(-68.6560369113054 47.7406276512295)
Quebec,Audet,6.02,4.9,11.49,16.55,17.69,,4.48,198.48,187.99,20.85,35.97,152.92,,528.81,POINT(-70.715919696313 45.6377494352877)
Quebec,Aumond,7.17,6.04,10.5,15.37,17.76,38.99,7.14,18,19.13,10.48,12.21,31.39,13.98,12.05,POINT(-75.8395796922554 46.500618596096)
Quebec,Austin,8.74,6.46,10.98,16.27,19.49,38.31,6.25,35.92,35.83,32.37,34.52,44.57,15.33,31.16,POINT(-72.2649063951871 45.2253891325366)
Quebec,Authier,8.76,5.6,9.87,14.83,18.72,,5.82,115.38,117.84,66.31,123.72,86.69,,108.03,POINT(-78.8316716593852 48.7354965622186)
Quebec,Authier-Nord,7.11,4.97,,,16.88,,5.56,53.87,59.79,,,55.19,,41.08,POINT(-78.8456036711101 48.8951279679581)
Quebec,Ayer's Cliff,7.34,6.46,11.83,15.16,14.6,37.59,6.2,21.23,19.9,9.73,22.79,41.51,15.31,23.98,POINT(-72.0495935626366 45.1734741699929)
Quebec,Baie-Comeau,8.74,5.49,9.12,13.53,20.41,39.48,6.79,300.63,251.77,621,451.18,331,100.7,208.15,POINT(-68.24411753236 49.2695911639762)
Quebec,Baie-D'Urfé,9.31,6.85,11.37,14.71,21.58,34.98,6.74,30.94,33.92,21.33,30.29,22.38,14.64,23.08,POINT(-73.9144591223152 45.4177528963485)
Quebec,Baie-Johan-Beetz,9.56,4.98,,15.84,,,,65.82,66.21,,68.33,,,,POINT(-62.729561390188 50.3403051198313)
Quebec,Baie-Obaoca,13.95,,,13.94,,,,32.23,,,19.16,,,,POINT(-74.3563694790056 47.5206982404459)
Quebec,Baie-Saint-Paul,10.79,5.7,11.18,15.8,19.64,35.9,6.12,147.86,138.27,125.71,99.57,308.94,327.07,127.73,POINT(-70.66320155211 47.4283762974638)
Quebec,Baie-Sainte-Catherine,7.18,5.55,9.61,14.99,19.44,38.22,6.42,80.13,90.44,34.22,46.88,44.18,60.73,89.44,POINT(-69.849702668613 48.0681410182177)
Quebec,Baie-Trinité,7.78,5.5,9.88,15.61,22.94,39.09,6.81,238.52,273.23,390.32,113.72,202.31,105.11,221.46,POINT(-67.3714360559144 49.4707250053707)
Quebec,Baie-des-Sables,9.32,6.22,10.23,14.04,19.31,37.03,6.66,90.53,88.43,127.91,94.41,109.94,27.14,74.03,POINT(-67.8562722311846 48.7091303417139)
Quebec,Baie-du-Febvre,8.9,6.09,10.91,15.78,17.96,39.85,6.76,64.41,60.82,54.66,59.97,101.13,18.95,71.18,POINT(-72.7063527693583 46.1370003142986)
Quebec,Barnston-Ouest,8.02,6.42,11.82,15.89,10.5,37.58,5.6,38.91,36.53,15.31,36,131.15,22.87,37.25,POINT(-71.9670223132676 45.0839300951066)
Quebec,Barraute,8.46,5.13,10.2,13.08,12.69,,8.21,373.33,379.67,93.28,256.52,602.04,,587.47,POINT(-77.6704253625557 48.4295404535821)
Quebec,Batiscan,8.24,6.25,10.6,16.73,22.68,40.15,6.35,69.52,81.91,38.12,36.94,40.46,110.95,53.01,POINT(-72.2756788045934 46.5012933336711)
Quebec,Beaconsfield,9.5,6.86,11.51,14.65,21.14,34.15,6.74,23.34,21.65,20.5,30.38,24.86,18.87,17.21,POINT(-73.86837920581 45.4308847941971)
Quebec,Beauceville,8.28,6.06,10.25,15.91,16.51,39.36,5.82,175.53,177.08,94.31,128.64,317.08,48.69,134.54,POINT(-70.7684748642418 46.2360842756355)
Quebec,Beauharnois,8.33,6.71,10.8,14.39,20.46,36.97,6.4,167.57,183.91,68.47,156.01,131.79,189.7,118.85,POINT(-73.8829201169923 45.2903886436375)
Quebec,Beaulac-Garthby,7.55,5.78,9.74,16.44,17.32,36.87,5.8,72.77,71.34,79.88,65.67,99.31,64.13,69.25,POINT(-71.4004793184234 45.8335169810324)
Quebec,Beaumont,8.05,6.5,10.48,15.58,20.48,38.58,6.93,137.39,162.38,85.17,95.68,92.93,72.66,71.51,POINT(-70.9855238614229 46.8184858113745)
Quebec,Beaupré,9.35,5.68,11.27,14.72,17,37.04,6.61,41.94,41.36,52.02,40.25,44.62,30.55,41.01,POINT(-70.9130811952273 47.069681399585)
Quebec,Bedford,8.09,6.08,11.02,15.07,19.13,41.56,6,58.12,61.26,14.56,42.99,69.65,33.26,59.46,POINT(-72.9820943864369 45.1120867008762)
Quebec,Belcourt,8.31,5.08,10.34,12.59,12.8,,8.1,212.83,211.29,70.06,174.63,327.9,,312.85,POINT(-77.440931584352 48.3990880289609)
Quebec,Belle-Rivière,6.81,5.87,10.32,16.44,22.04,40.14,6.1,52.69,60.2,17.31,20.83,19.43,22.41,51.39,POINT(-71.8083869630254 48.1365284336658)
Quebec,Beloeil,8.41,6.39,11.08,15.72,18.21,37.25,6.73,77.73,86.99,35.34,55.65,91.39,44.35,58.65,POINT(-73.2162528441413 45.5816817437037)
Quebec,Berthier-sur-Mer,7.73,6.48,10.41,15.69,20.59,39.62,6.91,100.93,124.51,42.43,54.46,59.59,46.49,50.62,POINT(-70.7227404240405 46.9183159679339)
Quebec,Berthierville,8.41,6.35,10.7,15.77,21.65,39.07,6.71,31.72,36.68,15.21,17.32,24.35,53.18,28.97,POINT(-73.1878108540519 46.0821708516149)
Quebec,Blainville,10.05,6.44,11.32,15.43,19.6,33.55,6.67,72.89,69.86,64.86,72.22,98.56,53.69,56.19,POINT(-73.8541782779732 45.6841894765591)
Quebec,Bois-Franc,7.28,6.12,11.38,14.27,14.51,38.29,6.65,94.64,105.13,59.52,54.03,67.4,34.06,86.14,POINT(-75.9603993956681 46.5240122168684)
Quebec,Bois-des-Filion,9.68,6.43,11.25,15.43,20.39,34.53,6.64,36.13,38.54,24.04,30.2,35.2,28.36,34.41,POINT(-73.7633958829562 45.6717838044472)
Quebec,Boisbriand,10.1,6.41,11.19,15.49,19.18,33.75,6.6,189.92,202.89,181.78,172.28,163.74,93.92,167.33,POINT(-73.8615401935641 45.6178985366981)
Quebec,Boischatel,9.57,5.93,11.14,14.52,16.32,35.77,6.84,43.43,41.38,110.95,41.91,36.83,27.27,35.41,POINT(-71.1532166690133 46.9177497492265)
Quebec,Bolton-Est,9.43,6.61,12.5,15.82,15.25,39.11,6.17,71.44,76.27,44.44,48.97,108.37,20.6,68.19,POINT(-72.3398683203445 45.2099885922687)
Quebec,Bolton-Ouest,8.65,6.46,10.89,16.11,20.74,38.37,6.26,59.68,62.52,48.3,56.85,53.98,25.47,49.07,POINT(-72.4400493942396 45.2325527345441)
Quebec,Bonaventure,8.93,6.33,10.44,15.26,13.48,42.56,7.15,186.01,172.02,146.25,216.9,418.44,27.95,102.35,POINT(-65.4548574075847 48.0654063240056)
Quebec,Bonsecours,10.19,6.01,12.16,15.08,14.51,,5.9,35.06,28.78,28.86,20.48,91.04,,27.59,POINT(-72.2900477058278 45.4108232583875)
Quebec,Boucherville,8.86,6.44,11.35,15.72,15.34,36,6.73,277.55,315.78,195.43,173.14,306.55,155.95,215.87,POINT(-73.4213285644155 45.592693678236)
Quebec,Bouchette,8.11,5.91,11.59,15.73,12.92,43.79,7.07,51.45,52.46,53.07,38.72,76.27,15.76,53.44,POINT(-75.9091456848342 46.2066836299601)
Quebec,Bowman,12.57,7.26,12.66,16.51,11.63,,,49.05,13.82,23.67,36.02,178.17,,,POINT(-75.6777802330962 45.9150389953913)
Quebec,Brigham,9.43,6.24,11.3,16.08,17.56,38.65,7.39,32.2,34.67,13.69,20.76,53.38,22.9,21.55,POINT(-72.797047108125 45.2567260309606)
Quebec,Bristol,11.1,6.67,11.09,15.32,12.04,42.78,9.98,89.96,75.56,42.02,97.6,205.81,15.27,65.13,POINT(-76.373981377451 45.5550517700629)
Quebec,Brome,12.95,5.61,10.62,15.61,22.49,41.32,6.33,21.42,12.52,11.34,12.24,71.26,10.2,18.53,POINT(-72.5715572045059 45.1832731914086)
Quebec,Bromont,8.76,6.41,10.77,16.4,19.2,38.29,6.19,108.59,118.23,68.46,74.08,115.14,37.35,106.09,POINT(-72.6910127094495 45.3006817033271)
Quebec,Brossard,9.6,6.54,11.09,15.33,18.9,36.71,6.61,291.34,303.72,255.85,255.95,314.91,156.98,243.18,POINT(-73.4459728545708 45.445810379216)
Quebec,Brownsburg-Chatham,8.36,6.14,10.49,15.92,19.46,39.55,6.09,122.13,142.12,68.36,80.72,94.56,33.33,111.35,POINT(-74.4467139341852 45.6703200369464)
Quebec,Bryson,12.02,6.7,11.18,15.89,14.47,39.51,10.9,14.09,11.2,5.27,17.96,29.89,3.26,7.76,POINT(-76.6181870562949 45.6669767016748)
Quebec,Brébeuf,10.19,5.66,10.12,15.12,18.05,39.56,10.03,54.72,62.96,15.69,67.69,40.02,65.7,30.74,POINT(-74.6765147651554 46.0811220044524)
Quebec,Bury,7.09,5.65,10.41,15.55,14.56,41.83,5.5,178.58,177.78,119.32,182.96,201.91,98.27,174.54,POINT(-71.4649984748398 45.5142352652575)
Quebec,Béarn,8.55,6.16,,12.93,12.05,,10.82,49.49,40.3,,15.88,273.55,,46.5,POINT(-79.1262841837847 47.2203215867381)
Quebec,Bécancour,8.58,6.19,10.04,15.64,19.15,37.89,6.02,208.4,202.24,226.07,205.91,247.82,107.91,211.13,POINT(-72.3699197013523 46.3145057747224)
Quebec,Bégin,10.38,6.45,11.59,12.5,15.18,,10.3,31.14,16.46,65.85,56.07,54.3,,4.2,POINT(-71.3195513487136 48.6974870172855)
Quebec,Béthanie,8.15,5.15,11.58,16.44,,33.22,7.08,36.43,39.8,6.51,16.31,,13.47,14.97,POINT(-72.4255231578778 45.5098900064295)
Quebec,Cacouna,8.59,6.16,10.78,15.09,20.4,39.79,7.57,107.81,121.34,107.95,72.65,92.02,85.89,85.48,POINT(-69.4671345179618 47.9275398196909)
Quebec,Calixa-Lavallée,9.39,6.01,10.25,15.63,18.84,37.06,6.99,12.21,11.85,6.97,15.93,13.29,9.35,9.5,POINT(-73.2678369437916 45.7514526279499)
Quebec,Campbell's Bay,11.07,6.54,11.15,15.42,14.36,39.16,9.6,16.98,14.39,7.94,17.32,46.58,4.68,6.58,POINT(-76.5959339301016 45.7301248302191)
Quebec,Candiac,8.87,6.66,10.77,14.93,19.3,38.92,6.39,135.45,143.21,91.01,119.13,124.25,83.59,128.3,POINT(-73.5117798715828 45.3754463440034)
Quebec,Cantley,12.05,6.36,10.44,14.17,16.79,41.31,6.76,118.15,65.42,113.12,124.67,207.42,21.35,181.26,POINT(-75.7710657658061 45.5819725333117)
Quebec,Cap-Chat,9.41,6.56,7.47,14.74,17.3,31.53,7.71,157.14,170.43,175.78,124.38,222.23,85.46,105.96,POINT(-66.7170978440063 49.0476348455134)
Quebec,Cap-Saint-Ignace,7.58,6.48,10.07,15.48,19.91,39.56,6.95,140.57,172.73,58.34,77.11,81.02,61.44,71.43,POINT(-70.3795943289315 46.9765551340012)
Quebec,Cap-Santé,8.65,6.23,10.43,16.15,21.75,39.25,6.42,121.13,140.83,73.05,73.66,84.95,191.99,81.91,POINT(-71.7871719569241 46.7043744218492)
Quebec,Caplan,8.98,6.33,10.37,15.08,13.59,45.07,7.22,149.97,132.84,133.22,120.17,572.2,37.09,78.29,POINT(-65.6788102208215 48.1323585385808)
Quebec,Carignan,9.37,6.45,11.26,16.14,18.59,36.18,6.27,131.49,144.16,72.85,97.81,129.76,81.32,134.13,POINT(-73.3245674484447 45.438283468177)
Quebec,Carleton-sur-Mer,8.25,6.05,11.2,15.12,18.55,40.5,7.27,178.55,201.39,152.56,136.05,191.06,45.72,109.29,POINT(-66.1704141002258 48.1688501006589)
Quebec,Cascades-Malignes,7.07,6.02,10.2,15.91,18.56,38.51,7.17,72.42,86.92,16.55,24.41,26.49,28.87,70.46,POINT(-76.0823569251482 46.9699631717101)
Quebec,Cascapédia--Saint-Jules,8.43,6.23,9.82,14.83,14.22,41.99,7.25,20.94,18.44,9.43,21.12,79.76,8.81,5.71,POINT(-65.9440633932101 48.2718667023918)
Quebec,Causapscal,8.61,5.97,9.23,15.26,15.78,37.4,7.06,109.6,98.2,117.17,133.7,268.06,17.76,52.88,POINT(-67.2234413734008 48.3712311675339)
Quebec,Cayamant,11.48,6.35,,15.53,16.01,,7.63,30.5,32.1,,18.06,127.51,,23.09,POINT(-76.2361979426677 46.1687595708945)
Quebec,Chambly,9.4,6.45,11.25,16.17,19.13,36.37,6.27,79.56,85.63,44.33,63.75,84.86,52.57,73.73,POINT(-73.2872569292884 45.4310692978746)
Quebec,Chambord,7.77,5.74,10.57,13.74,13.2,39.2,6.73,220.28,209.7,310.2,247.88,333.41,39.48,136.96,POINT(-72.0745633785219 48.4245027141445)
Quebec,Champlain,8.19,6.24,10.59,16.62,22.36,40.16,6.34,94.26,112.94,51.27,48.86,44.73,146.64,67.91,POINT(-72.3764140531213 46.4468978407398)
Quebec,Champneuf,9.8,5.83,12.03,12.11,27.94,,4.31,40.33,35.82,18.26,43.76,34.09,,71.08,POINT(-77.4541569342889 48.5681977487286)
Quebec,Chandler,10.37,6.71,9.55,13.42,17.64,,7.47,246.15,161.22,314.38,546.1,365.34,,150.05,POINT(-64.7571503346018 48.3659668005543)
Quebec,Chapais,6.77,5.06,8.9,13.95,13.64,,7.64,103.23,101.13,142.94,43.42,309.64,,146,POINT(-74.8264110685211 49.7838861798486)
Quebec,Charette,9.05,5.91,10.06,13.95,17.5,33.33,6.58,56.59,61.94,51.27,55.54,55,25.31,31.45,POINT(-72.9249471843788 46.4407849127496)
Quebec,Charlemagne,9.77,6.45,10.99,16.79,20.84,37.61,6.75,16.77,17.93,12.03,15.39,16.79,16.17,12.04,POINT(-73.4908133231162 45.7257403305836)
Quebec,Chelsea,12.3,6.41,10.49,14.62,17.97,36.3,8.04,122.54,96.74,93.72,147.42,193.36,32.29,86.09,POINT(-75.8559644598699 45.5308979297374)
Quebec,Chertsey,11.02,6.71,10.08,16.66,16.69,32.1,7.98,48.48,42.16,36.34,35.86,70.33,23.77,96.58,POINT(-73.8864931751062 46.1214024217786)
Quebec,Chesterville,8.9,5.48,10.81,16.01,17.9,37.98,6.39,64.56,59.28,57.4,34.2,210.73,30.21,39.53,POINT(-71.7823553989266 45.9671080164804)
Quebec,Chibougamau,7.54,5.44,9.37,11.83,13.96,,8.18,359.53,350.52,379.38,343.3,650,,373,POINT(-74.2493601290791 49.8834097978641)
Quebec,Chichester,13.85,7.78,,17.19,11.81,,,63.12,65.95,,94.72,53.24,,,POINT(-77.0857944928156 45.9913087980441)
Quebec,Chisasibi,7.3,6.79,,12.16,,,,233.51,181.77,,110.98,,,,POINT(-78.4225229973322 53.668786528368)
Quebec,Chute-aux-Outardes,7.58,5.5,9.32,15.11,23.65,38.48,6.43,26.77,30.58,24.69,18.26,17.17,14.39,22.12,POINT(-68.3969352855534 49.1253958320175)
Quebec,Château-Richer,9.29,5.76,11.15,14.49,16.74,36.08,6.65,114.41,122.53,198.96,101.29,87.48,90.34,77.06,POINT(-71.0969440856602 47.0658051652986)
Quebec,Châteauguay,8.85,6.68,10.39,14.7,20.16,39.33,6.53,74.12,71,58.5,78.19,108.46,40.08,59.04,POINT(-73.7479976728581 45.3558797530872)
Quebec,Chénéville,10.75,7,10.91,16.86,16.28,43.06,8.18,31.51,30.07,10.79,26.75,150.43,8.81,36.06,POINT(-75.0124669244055 45.9011437093718)
Quebec,Clarendon,11.87,6.74,11.16,15.3,15.74,37.41,10.04,106.79,83.63,44.57,143.63,171.66,43.75,71.33,POINT(-76.5210174046095 45.6272531389205)
Quebec,Clermont,10.36,5.74,11.03,14.56,16.88,37.41,6.52,42.01,29.07,18.5,42.17,107.83,80.49,80.75,POINT(-79.2419843659745 48.9320254897399)
Quebec,Cleveland,8.83,6.74,10.31,16.64,17.14,34.66,5.86,79.18,74.45,79.84,83.11,155.91,48.78,53.88,POINT(-72.1056935890394 45.687429325544)
Quebec,Cloridorme,9.94,6.08,8.8,14.47,15.6,26.43,,52.87,29.19,176.62,54.71,161.72,17.07,,POINT(-64.9165499637513 49.1464585465864)
Quebec,Coaticook,8.77,6.29,11.77,15.93,16.86,38.65,5.57,127.58,124.67,44.39,96.04,223.48,51.28,145.36,POINT(-71.8377191461548 45.095327749943)
Quebec,Collines-du-Basque,8.34,6.5,8.46,14.06,18.02,,7.15,171.62,226.9,80.17,90.77,100.6,,144.07,POINT(-65.2513586661281 48.9417750844373)
Quebec,Colombier,7.62,5.5,9.22,15.5,21.36,38.69,6.43,208.36,236.71,193.84,119.14,238.2,111.94,179.01,POINT(-68.9151341623299 48.8915678191216)
Quebec,Compton,9.07,6.16,11.82,16.28,16.7,39.18,5.39,106.03,89.4,56.81,89.31,235.86,72.7,146.78,POINT(-71.8211531354813 45.2262956171794)
Quebec,Contrecoeur,9.28,5.95,9.9,15.46,18.38,37.64,6.83,135.07,148.27,99.32,136.02,115.94,61.85,91.11,POINT(-73.2297631792802 45.8626019081644)
Quebec,Cookshire-Eaton,8.6,5.63,10.82,15.66,16.26,35.44,5.64,157.65,137.28,139.32,196.01,353.77,98.57,122.3,POINT(-71.6720702434815 45.3729350141479)
Quebec,Coteau-du-Lac,8,6.93,10.57,14.34,19.14,28.87,6.58,141.17,163.58,49.29,112.01,75.73,53.15,107.86,POINT(-74.1925104734881 45.3074753648158)
Quebec,Courcelles,6.53,5.39,10.83,16.61,17.74,43.77,5.19,62.29,58.21,12.49,33.81,107.64,4.83,92.3,POINT(-70.9833667909001 45.8835774304125)
Quebec,Cowansville,9.18,6.29,11.43,15.89,17.12,38.01,7.77,79.11,83.78,32.47,48.8,146.95,47.96,54.25,POINT(-72.7653218122845 45.2071216130759)
Quebec,Crabtree,9.9,6.29,11.44,15.04,17.18,37.64,6.6,56.05,66.38,14.97,35.41,68.94,21.15,35.81,POINT(-73.4886170283202 45.9748891377399)
Quebec,Côte-Saint-Luc,10.69,6.58,11.42,14.31,17.96,32.9,6.46,19.17,7.85,15.88,23.67,56.71,2.25,22.93,POINT(-73.6673327666002 45.4687436418712)
Quebec,Danville,9.15,6.91,10.31,16.66,16.59,36.49,6.24,138.77,145.1,86.72,134.69,167.03,94.51,80.44,POINT(-72.0175464585228 45.7720353949157)
Quebec,Daveluyville,9.37,6.24,11.18,13.63,15.8,29.5,7.26,11.9,8.72,15.56,21.54,30.24,5.18,7.19,POINT(-72.1376461728642 46.2049299366546)
Quebec,Delson,8.83,6.67,10.73,14.73,19.59,39.69,6.38,29.65,28.72,26.22,30.3,34.95,21.96,27.34,POINT(-73.5397038806882 45.3741898397737)
Quebec,Denholm,10.6,7.22,11.39,12.97,,,13.87,42.61,22.64,25.1,31.7,,,22.26,POINT(-75.8296752933543 45.8362827684244)
Quebec,Desbiens,7.95,5.78,10.8,14.17,12.65,39.38,6.88,30.5,27.38,51.96,33.82,63.83,6.65,20.07,POINT(-71.9505269860632 48.4511944302914)
Quebec,Deschaillons-sur-Saint-Laurent,13.64,6.61,11.36,17.05,22.63,,5.75,40.83,22.78,31.71,90.02,100.46,,16.35,POINT(-72.1046279096765 46.5373113542892)
Quebec,Deschambault-Grondines,8.43,6.23,10.48,16.52,22.24,39.79,6.35,231.77,272.1,122.86,125.98,154.85,373.58,171.05,POINT(-72.0236429673015 46.6435625815777)
